Business Unit ,Country of participant,Course Title,Start Date,End Date,Duration Hours,Training offered,Category,Delivery Method,Product Type,Training Supplier ID,Learning Activity ID
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Introduction to Azure Fundamentals,21/10/21,21/10/21,2,External,Product Learning,Self-paced learning,ELE - eLearning,MANUAL$ - Entry via GLP 2.0 UI,78936632
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Discuss Azure Fundamental Concepts,21/10/21,21/10/21,2,External,Product Learning,Self-paced learning,WBT - Web-based training,MANUAL$ - Entry via GLP 2.0 UI,78936633
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Describe core Azure Architectural components,21/10/21,21/10/21,2,External,Product Learning,Self-paced learning,ELE - eLearning,MANUAL$ - Entry via GLP 2.0 UI,78936634
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Siemens PLM - Innovation for the Future,19/1/22,19/1/22,1,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,80388044
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Go to Market Overview,19/1/22,20/1/22,1,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,80380605
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Company Directives 2021,20/1/22,20/1/22,0.5,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,80381169
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Siemens Export Control Essentials,25/2/22,25/2/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,80720602
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Opcenter Connect - Message Processing - Walkthrough,6/4/22,6/4/22,0.08,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,82232716
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Opcenter Connect - Overview,6/4/22,6/4/22,0.23,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,82232717
DI SW DM R&D-MOM CORE R&D IS SC-US,MY,Opcenter Foundation System Architecture Overview,6/4/22,6/4/22,0.9,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,82232718
DI SW DM R&D-MOM CORE R&D,US,Opcenter Connect MOM 4.1 Release Overview,26/10/21,26/10/21,2,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80702037
DI SW DM R&D-MOM CORE R&D,US,Opcenter Execution Suites 8.7 Release Meeting,26/10/21,26/10/21,2,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,81717407
DI SW DM R&D-MOM CORE R&D,US,Introduction to Resource Management in Opcenter Execution Semiconductor 8,21/9/21,20/12/21,0.75,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79857305
DI SW DM R&D-MOM CORE R&D,US,Configuring Resource Management in Opcenter Execution Core 8.0,21/9/21,20/12/21,0.3,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79857359
DI SW DM R&D-MOM CORE R&D,US,REST API: Exploring the Basic Features,13/12/21,20/12/21,1.77,External,Business Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79859008
DI SW DM R&D-MOM CORE R&D,US,DM Learning Day - How the market is influenced by business analysts,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80702872
DI SW DM R&D-MOM CORE R&D,US,DM Learning Day - Data Sources in DI SW,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80708048
DI SW DM R&D-MOM CORE R&D,US,"DM Learning Day - AWS Guest Speaker : NoSQL , Led by: Leonid Koren",20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80708586
DI SW DM R&D-MOM CORE R&D,US,DM Learning Day - The 10% program - Dedicate 10% of your time for building the future products and technologies of the company,20/1/22,20/1/22,0.75,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80710007
DI SW DM R&D-MOM CORE R&D,US,DM Learning Day - PI Objectives - What are they and how we can derive value from them,20/1/22,20/1/22,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80713634
DI SW DM R&D-MOM CORE R&D,US,Camstar Transaction Tester,20/1/22,14/2/22,5,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,80945695
DI SW DM R&D-MOM CORE R&D,US,Introduction to Clean Coding,20/2/22,3/3/22,0.7,External,Business Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,81719353
DI SW DM R&D-MOM CORE R&D,US,Become a Rapid Developer,5/3/22,22/3/22,24,Internal,Product Learning,Self-paced learning,WBT - Web-based training,MENDIX10 - Mendix Academy,81711377
DI SW DM R&D-MOM CORE R&D,US,Siemens Export Control Essentials,4/4/22,4/4/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81624400
DI SW DM R&D-MOM CORE R&D,US,Object Design,30/7/21,4/4/22,10,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,82232721
DI SW DM R&D-MOM PHA IND,IN,Siemens Export Control Essentials,18/3/22,18/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81206031
DI SW DM SPM-MOM RDL IND,IN,AWS Cloud Technical Essentials,8/11/21,13/11/21,0.803,External,Business Learning,Self-paced learning,ELE - eLearning,LXP106 - My Learning World - Coursera,79229605
DI SW DM SPM-MOM RDL IND,IN,Siemens Export Control Essentials,6/4/22,6/4/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81783238
DI SW DM SPM-MOM RDL IND,IN,PSS@MOM General Awareness Training for R&D Team Members - 2022,21/4/22,21/4/22,1,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,CBL100 - My Community Learning/Host,82014061
DI SW DM R&D-MOM CORE R&D IND,IN,Become a Rapid Developer,17/12/21,17/12/21,24,Internal,Product Learning,Self-paced learning,WBT - Web-based training,MENDIX10 - Mendix Academy,81236669
DI SW DM R&D-MOM CORE R&D IND,IN,AWS: Automation and Optimization,24/2/22,26/2/22,0.455,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,80659811
DI SW DM R&D-MOM CORE R&D IND,IN,Igniting Emotional Engagement,10/3/22,24/3/22,0.386,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,81173164
DI SW DM R&D-MOM CORE R&D IND,IN,Azure Active Directory: Basics,15/2/22,6/5/22,0.361,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,80787820
DI SW DM SDL TEC R&D-AX4 SD2,PL,Siemens Export Control Essentials,9/3/22,9/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81031959
DI SW DM SE&CS PLNT CLD 1,IN,AWS: Automation and Optimization,25/2/22,27/2/22,0.13,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,80661308
DI SW DM SE&CS PLNT CLD 1,IN,Own Your Career (OYC),15/3/22,15/3/22,1.5,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,81714283
DI SW DM SDL TEC R&D-AX4 SD2,PL,"Transfer of Technology, Information and Software",11/10/21,11/10/21,1,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78891791
DI SW DM SDL TEC R&D-AX4 SD2,PL,Our BCG - Our Core - Siemens Business Conduct Guidelines,11/10/21,11/10/21,0.5,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78900207
DI SW DM SDL TEC R&D-AX4 SD2,PL,Siemens Export Control Essentials,7/3/22,7/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81021854
DI SW DM SDL DS SCS,DE,Export Control and Customs – Global Awareness,13/12/21,13/12/21,0.33,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,79775000
DI SW DM SDL DS SCS,DE,"Transfer of Technology, Information and Software",14/2/22,14/2/22,1,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,80490477
DI SW DM SDL DS SCS,DE,Siemens Export Control Essentials,18/3/22,18/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81206039
DI SW DM SDL DS SE IE,DE,Export Control and Customs – Global Awareness,6/10/21,6/10/21,0.33,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78882762
DI SW DM SDL DS SE IE,DE,"Transfer of Technology, Information and Software",4/1/22,4/1/22,1,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,79893633
DI SW DM SDL DS SE IE,DE,Siemens Export Control Essentials,24/2/22,24/2/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,80736937
DI SW DM SPM-MOM APS R&D IND,IN,AWS Essential Training for Developers,24/2/22,26/2/22,0.953,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,80660249
DI SW DM SPM-MOM APS R&D IND,IN,Siemens Business Conduct Guidelines (Certification),30/3/22,30/3/22,0.42,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,81713207
DI SW DM SPM-MOM APS R&D IND,IN,Quality within Siemens SISW,30/3/22,30/3/22,1,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,81716513
DI SW DM SPM-MOM APS R&D IND,IN,Welcome to Siemens,30/3/22,30/3/22,0.17,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,81718099
DI SW DM SPM-MOM APS R&D IND,IN,Siemens Export Control Essentials,6/4/22,6/4/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81783502
DI SW DM SPM-MOM APS R&D IND,IN,Company Directives 2021,7/4/22,7/4/22,0.5,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,82232904
DI SW DM SPM-MOM APS R&D IND,IN,(Course) Your Role in Workplace Diversity,7/4/22,7/4/22,0.35,External,Business Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,82232905
DI SW DM SPM-MOM APS R&D IND,IN,PSS@MOM General Awareness Training for R&D Team Members - 2022,21/4/22,21/4/22,1,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,CBL100 - My Community Learning/Host,82014053
DI SW DM SPM-MOM RDL IND,IN,Learning SignalR with ASP.NET Core,14/1/22,16/1/22,0.636,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,79963534
DI SW DM SPM-MOM RDL IND,IN,Siemens Export Control Essentials,24/3/22,31/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81611044
DI SW DM SPM-MOM RDL IND,IN,Algorithmic Trading and Stocks Essential Training,19/4/22,21/4/22,0.06,External,Business Learning,Self-paced learning,ELE - eLearning,LXP105 - My Learning World - LinkedIn Learning,81898382
DI SW DM SPM-MOM RDL IND,IN,PSS@MOM General Awareness Training for R&D Team Members - 2022,21/4/22,21/4/22,1,Internal,Business Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,CBL100 - My Community Learning/Host,82014123
DI SW DM SDL TEC R&D-AX4 SD1,PL,"Transfer of Technology, Information and Software",5/10/21,5/10/21,1,Internal,Business Learning,Self-paced learning,WBT - Web-based training,SABA10 - SABA Global Learning Campus,78905495
DI SW DM SDL TEC R&D-AX4 SD1,PL,Siemens Export Control Essentials,7/3/22,7/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81021016
DI SW DM SDL DS SE-INT,PL,Siemens Export Control Essentials,16/3/22,16/3/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81192057
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,mendix,21/10/21,21/10/21,0.033,External,Business Learning,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,78945537
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Build an App from an Excel Spreadsheet,21/10/21,21/10/21,0.5,Internal,Product Learning,Self-paced learning,WBT - Web-based training,MENDIX10 - Mendix Academy,80430583
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Mendix Basics,21/10/21,21/10/21,0.5,Internal,Product Learning,Self-paced learning,WBT - Web-based training,MENDIX10 - Mendix Academy,80430585
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Build an App in Mendix Studio,21/10/21,21/10/21,2,Internal,Product Learning,Self-paced learning,WBT - Web-based training,MENDIX10 - Mendix Academy,80430587
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,DM Learning Day - Trust – How to Make or Break It! Building Trust and Psychological Safety in the Workplace,21/10/21,21/10/21,1,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80585276
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Crash Course,21/10/21,21/10/21,16,Internal,Product Learning,Self-paced learning,WBT - Web-based training,MENDIX10 - Mendix Academy,81237329
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Object Design,15/7/21,24/11/21,10,Internal,Product Learning,Self-paced learning,WBT - Web-based training,PLM100 - Siemens PLM Software / Learning Center,79675293
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Siemens Export Control Essentials,25/4/22,26/4/22,0.333,Internal,Business Learning,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,81985807
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Mendix Rapid Developer Certification,10/5/22,10/5/22,1.5,Internal,Technical and Technology Training,Self-paced learning,ELE - eLearning,SABA10 - SABA Global Learning Campus,82408127
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Vision-based Learning for Robots,14/10/21,14/10/21,0.25,External,Business Learning,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,78870298
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Azure Fundamentals part 1: Describe core Azure concepts,21/10/21,21/10/21,1.567,External,Business Learning,Self-paced learning,ELE - eLearning,LTI100 - QUICK - Manual entry for Formal Learning Activities,78923857
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Azure Fundamentals part 2: Describe core Azure services,21/10/21,21/10/21,2.667,External,Business Learning,Self-paced learning,ELE - eLearning,LTI100 - QUICK - Manual entry for Formal Learning Activities,78923859
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,6 Trends in Learning and Development,21/10/21,21/10/21,0.083,External,Business Learning,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,78948901
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Think strategically about your career,21/10/21,21/10/21,0.167,External,Business Learning,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,78948902
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Knowledge Graphs at a Glance,21/10/21,21/10/21,0.1,External,Technical and Technology Training,Self-paced learning,ELE - eLearning,LXP100 - My Learning World,78948903
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,"DM Learning Day - Introduction Software analytics, a hands-on workshop",21/10/21,21/10/21,3,Internal,Product Learning,Virtual Instructor-led training (VILT),VIR - Virtual classroom,PLM100 - Siemens PLM Software / Learning Center,80582645
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Microsoft Azure Fundamentals: Describe core solutions and management tools on Azure,20/1/22,20/1/22,2.333,External,Business Learning,Self-paced learning,ELE - eLearning,LTI100 - QUICK - Manual entry for Formal Learning Activities,80016268
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,"Microsoft Azure Fundamentals: Describe identity, governance, privacy, and compliance features",20/1/22,20/1/22,1.533,External,Business Learning,Self-paced learning,ELE - eLearning,LTI100 - QUICK - Manual entry for Formal Learning Activities,80016276
DI SW DM R&D-MOM CORE R&D IS EL-AS,MY,Microsoft Power BI,20/1/22,20/1/22,1.467,Internal,Business Learning,Self-paced learning,ELE - eLearning,LTI100 - QUICK - Manual entry for Formal Learning Activities,80016280
